 -2.8103682324e+01, -2.5536143802e+01, +2.6041007569e+02, 2.6316405363e+02
 +2.8103682324e+01, +2.5536143802e+01, +8.9861305133e+02, 8.9941499189e+02
 -2.8644465662e+01, -6.2300347071e+00, -9.9981771694e+00, 3.0972282644e+01
 +2.8644465662e+01, +6.2300347071e+00, +6.7621560685e+01, 7.3702063845e+01
 +9.5616333470e+00, +2.8555769120e+01, -3.8362545488e+01, 4.8770295043e+01
 -9.5616333470e+00, -2.8555769120e+01, +2.8077255080e+01, 4.1172673403e+01
 -1.5959646841e+01, -4.0944738091e+01, -2.8318861228e+02, 2.8657803829e+02
 +1.5959646841e+01, +4.0944738091e+01, -1.8581860220e+02, 1.9094432389e+02
 -7.1878805730e+00, -2.4490656279e+01, +8.9681612695e+02, 8.9717925936e+02
 +7.1878805730e+00, +2.4490656279e+01, +7.4332328098e+01, 7.8592320698e+01
 -2.8702636504e+01, -2.6138727175e+01, +2.1256944212e+02, 2.1608526586e+02
 +2.8702636504e+01, +2.6138727175e+01, +6.9822296663e+02, 6.9930135531e+02
 +2.9869573040e+01, +2.6053897264e+01, -1.2256156399e+01, 4.1487471915e+01
 -2.9869573040e+01, -2.6053897264e+01, +4.2658543030e+01, 5.8230131802e+01
 -3.2261826917e+01, +3.2022292922e+01, -1.2943659968e+03, 1.2951639226e+03
 +3.2261826917e+01, -3.2022292922e+01, -9.2274379986e+02, 9.2386274570e+02
 +3.9616006883e+01, +1.1689577764e+01, +3.7199498326e+02, 3.7428109998e+02
 -3.9616006883e+01, -1.1689577764e+01, +1.6499102504e+02, 1.7008266394e+02
 -1.3914378653e+01, -8.5721954733e+00, +6.0797698938e+01, 6.2955958135e+01
 +1.3914378653e+01, +8.5721954733e+00, -2.8323609523e+01, 3.2700448390e+01
 -1.4148395720e+01, +1.1895989218e+01, +1.2379706658e+02, 1.2516950649e+02
 +1.4148395720e+01, -1.1895989218e+01, -1.0755508040e+01, 2.1386271627e+01
 +4.3873273283e+01, +9.5161657943e+00, -2.8392816243e+00, 4.4983141732e+01
 -4.3873273283e+01, -9.5161657943e+00, -1.2394363537e+01, 4.6572972499e+01
 -6.8640489597e+00, +2.4675646772e+01, +2.2809537084e+02, 2.2952886727e+02
 +6.8640489597e+00, -2.4675646772e+01, +1.2226159848e+01, 2.8381009432e+01
 -1.3120086075e+01, +3.1161889731e+01, -9.1183653897e+01, 9.7250494951e+01
 +1.3120086075e+01, -3.1161889731e+01, -5.1550027505e+02, 5.1660791090e+02
 -2.3466982446e+01, +4.7478036023e+01, -3.4304279310e+02, 3.4710693031e+02
 +2.3466982446e+01, -4.7478036023e+01, -2.8426171782e+02, 2.8915322476e+02
 +4.3814281197e+01, -2.9593138306e+00, +1.4273017723e+03, 1.4279771700e+03
 -4.3814281197e+01, +2.9593138306e+00, +2.1859097127e+03, 2.1863507772e+03
 -1.9412290924e+01, +4.0454117147e+01, +2.5262511287e+02, 2.5657907219e+02
 +1.9412290924e+01, -4.0454117147e+01, +2.9714906554e+02, 3.0051778614e+02
 -2.8349899949e+01, -3.3865168526e+01, -7.7256730512e+02, 7.7382866799e+02
 +2.8349899949e+01, +3.3865168526e+01, -4.2545658908e+02, 4.2774276809e+02
 +1.1489488239e+01, -2.9989643385e+01, +1.5870006362e+02, 1.6191694551e+02
 -1.1489488239e+01, +2.9989643385e+01, +9.3479975974e+02, 9.3535125908e+02
 +7.7000153391e+00, -4.5301667141e+01, +1.1165837993e+03, 1.1175289313e+03
 -7.7000153391e+00, +4.5301667141e+01, +1.1510423412e+03, 1.1519592018e+03
 -9.9688340890e+00, -2.6996239529e+01, -2.4274026032e+02, 2.4444019429e+02
 +9.9688340890e+00, +2.6996239529e+01, -2.4442782095e+01, 3.7757438980e+01
 -1.8093320828e+01, +3.6191658479e+01, -1.3905486363e+03, 1.3911372019e+03
 +1.8093320828e+01, -3.6191658479e+01, -6.2182797462e+02, 6.2314302886e+02
 -2.2813828070e+01, -3.8379385221e+01, -1.7088673665e+02, 1.7662311492e+02
 +2.2813828070e+01, +3.8379385221e+01, -2.4845661726e+02, 2.5243640510e+02
 +9.9333525148e+00, +4.9599495924e+00, -3.2430510639e+02, 3.2449510724e+02
 -9.9333525148e+00, -4.9599495924e+00, +5.6651486887e-01, 1.1117262758e+01
 +3.5197306057e+01, -1.4767942356e+00, +8.2319102113e+01, 8.9540302923e+01
 -3.5197306057e+01, +1.4767942356e+00, +3.5852523375e+00, 3.5410242998e+01
 +3.2242758408e+01, -6.9180224333e+00, +6.1148581400e-01, 3.2982243997e+01
 -3.2242758408e+01, +6.9180224333e+00, -8.3321268086e+01, 8.9609643564e+01
 +3.6310164793e+01, +8.8654041042e+00, +1.2257882293e+01, 3.9335469179e+01
 -3.6310164793e+01, -8.8654041042e+00, +8.9559779978e+01, 9.7046265497e+01
 +1.0850735748e+01, +3.3514093084e+01, +4.8386747256e+01, 5.9851568163e+01
 -1.0850735748e+01, -3.3514093084e+01, -1.1877444526e+01, 3.7175349224e+01
 -2.1509975790e+01, -2.3214838858e+01, +1.0598153310e+02, 1.1060602678e+02
 +2.1509975790e+01, +2.3214838858e+01, +4.2511129452e+00, 3.1932424947e+01
 +2.2237120630e+01, -1.6044465586e+01, -9.9254957862e+01, 1.0297310848e+02
 -2.2237120630e+01, +1.6044465586e+01, -9.6440510282e+02, 9.6479485735e+02
 -1.3921241343e+01, -3.9810953078e+01, -7.4346978033e+02, 7.4466504363e+02
 +1.3921241343e+01, +3.9810953078e+01, -3.2801791309e+02, 3.3071810391e+02
 -2.6193894121e+01, +3.5601916273e+01, -6.5920637551e+02, 6.6068650815e+02
 +2.6193894121e+01, -3.5601916273e+01, -1.0832000895e+03, 1.0841014945e+03
 +3.0232205784e+01, -1.9399855053e+01, +1.4644667310e+01, 3.8791840937e+01
 -3.0232205784e+01, +1.9399855053e+01, -5.8254025120e+01, 6.8438820017e+01
 -4.0691982687e+01, -1.3094521994e+01, -6.8065452283e+02, 6.8199551568e+02
 +4.0691982687e+01, +1.3094521994e+01, -1.0254851096e+03, 1.0263756690e+03
 -1.0338748082e+01, +2.7856613944e+01, -2.1927267956e+02, 2.2127672415e+02
 +1.0338748082e+01, -2.7856613944e+01, -1.5425673833e+03, 1.5428535292e+03
 +2.6577058291e+01, -1.0214868747e+01, +1.4733658795e+02, 1.5006249937e+02
 -2.6577058291e+01, +1.0214868747e+01, +8.1696438499e-01, 2.8484223734e+01
 -2.8148250078e+01, -1.7542919302e+01, +1.4142793062e+02, 1.4526505967e+02
 +2.8148250078e+01, +1.7542919302e+01, +7.6750548586e+02, 7.6822180965e+02
 +1.4325305079e+01, +2.1990028576e+01, +3.1913967182e+01, 4.1319208895e+01
 -1.4325305079e+01, -2.1990028576e+01, -4.7892944885e+01, 5.4612360250e+01
 -3.0914836900e+01, +2.7023534270e+01, -7.4991820924e+02, 7.5104148959e+02
 +3.0914836900e+01, -2.7023534270e+01, -2.8403783345e+02, 2.8699039945e+02
 +3.9005039968e+01, +3.1045914837e+01, -7.4775857604e+01, 8.9870300163e+01
 -3.9005039968e+01, -3.1045914837e+01, -2.2572472426e+02, 2.3116421244e+02
 -2.1578578348e+01, +2.3026285944e+01, -2.1611911428e+02, 2.1841088902e+02
 +2.1578578348e+01, -2.3026285944e+01, -2.8966973625e+01, 4.2836088160e+01
 -2.7350563454e+01, +2.0764961020e+01, -6.3767210797e+01, 7.2425783394e+01
 +2.7350563454e+01, -2.0764961020e+01, -3.0773290199e+02, 3.0964298134e+02
 +3.8925942832e+01, +4.2201841505e-01, +1.8351425572e+02, 1.8759767903e+02
 -3.8925942832e+01, -4.2201841505e-01, +3.6314874173e+02, 3.6522926464e+02
 -8.1538295592e+00, -4.4120402843e+01, -1.0020371835e+02, 1.0979016374e+02
 +8.1538295592e+00, +4.4120402843e+01, -7.1465338883e+01, 8.4382400684e+01
 -2.3578060986e+01, +2.8247798530e+01, -1.9402714200e+00, 3.6846000256e+01
 +2.3578060986e+01, -2.8247798530e+01, -7.1740631901e+01, 8.0626182765e+01
 +3.8852413869e+00, +7.9309736243e+00, -2.9026890502e+01, 3.0340662739e+01
 -3.8852413869e+00, -7.9309736243e+00, -3.2923797380e+03, 3.2923915828e+03
 -2.5285411804e+01, -3.6343585125e+01, -1.4916370781e+02, 1.5559569389e+02
 +2.5285411804e+01, +3.6343585125e+01, -9.2479038581e+01, 1.0253087733e+02
 -3.6680990622e+00, +6.2057224645e+00, -6.1404773306e+01, 6.1826467850e+01
 +3.6680990622e+00, -6.2057224645e+00, +1.6199930921e+01, 1.7731432652e+01
 -3.5348768748e+01, -2.6548886853e+01, -4.2476529503e+01, 6.1307702647e+01
 +3.5348768748e+01, +2.6548886853e+01, -6.2327516966e+01, 7.6413992281e+01
 -1.0536885311e+01, -4.1098030810e+01, -3.9210043111e+01, 5.7771113624e+01
 +1.0536885311e+01, +4.1098030810e+01, -1.2620579141e+02, 1.3314644522e+02
 +1.3075611841e+01, -2.2997030880e+01, -7.9593995458e+01, 8.3875140342e+01
 -1.3075611841e+01, +2.2997030880e+01, -7.8737208489e+02, 7.8781637145e+02
 +2.2703534960e+01, -5.6397621155e+00, -1.5275057260e+03, 1.5276848498e+03
 -2.2703534960e+01, +5.6397621155e+00, -1.2623470714e+02, 1.2838402823e+02
 -2.4010231052e+01, -3.3039413149e+01, +2.0751607995e+02, 2.1149708616e+02
 +2.4010231052e+01, +3.3039413149e+01, +4.5219102695e+02, 4.5403173774e+02
 +1.4111567893e+01, -1.8258137427e+01, +1.3811467715e+01, 2.6893355520e+01
 -1.4111567893e+01, +1.8258137427e+01, +1.8476507564e+02, 1.8620050781e+02
 +3.1370081202e+01, -8.1610127407e+00, +2.9326809152e+02, 2.9505399103e+02
 -3.1370081202e+01, +8.1610127407e+00, +4.7996940278e+01, 5.7917099372e+01
 -3.0294660792e+01, -2.4575105071e+01, +3.7619852954e+01, 5.4193685961e+01
 +3.0294660792e+01, +2.4575105071e+01, +1.3153592793e+02, 1.3719840596e+02
 +1.1727613215e+01, -1.8344671927e+01, +1.6405543602e+02, 1.6549395755e+02
 -1.1727613215e+01, +1.8344671927e+01, +2.3252604509e+03, 2.3253623865e+03
 +1.9880180856e+01, +1.0979424905e+01, +5.5433441854e+01, 5.9905223795e+01
 -1.9880180856e+01, -1.0979424905e+01, +8.2985010602e+02, 8.3016080841e+02
 -1.8229856684e+01, -1.7825208226e+01, +2.2952178614e+02, 2.3093357494e+02
 +1.8229856684e+01, +1.7825208226e+01, +1.3378823581e+01, 2.8793378465e+01
 +3.6065684718e+01, -2.2645110935e+01, +5.0541171283e+02, 5.0720265587e+02
 -3.6065684718e+01, +2.2645110935e+01, +9.6619904055e+02, 9.6713707437e+02
 -2.5716706646e+01, -5.0139368497e+00, +7.8130504441e+02, 7.8174424269e+02
 +2.5716706646e+01, +5.0139368497e+00, +7.3628783399e+01, 7.8151687815e+01
 -4.1821714413e+01, -5.9145769921e+00, -6.6783545629e+01, 7.9019491166e+01
 +4.1821714413e+01, +5.9145769921e+00, -4.0891738038e+01, 5.8789218886e+01
 +3.3478688719e+01, -1.9535701293e+01, +3.5866389279e+02, 3.6075234471e+02
 -3.3478688719e+01, +1.9535701293e+01, +1.0094336297e+03, 1.0101775681e+03
 -2.4585723352e+01, -3.0302462349e+01, -5.5910287563e+01, 6.8181062419e+01
 +2.4585723352e+01, +3.0302462349e+01, -1.9253696754e+02, 1.9645147209e+02
 +1.7724307165e+01, +4.0094656978e+01, -6.3647374355e+01, 7.7283380134e+01
 -1.7724307165e+01, -4.0094656978e+01, -2.4471525523e+01, 5.0205459306e+01
 -1.4507294608e+01, +3.7909952143e+00, +4.2997139818e+00, 1.5598742959e+01
 +1.4507294608e+01, -3.7909952143e+00, -1.9052628639e+02, 1.9111540766e+02
 +2.5789385600e+01, +3.8724310016e+00, -1.5625722280e+02, 1.5841845792e+02
 -2.5789385600e+01, -3.8724310016e+00, -1.5812954555e+03, 1.5815104823e+03
 +3.4815583400e+01, +2.6338173474e+01, -2.8971934041e+01, 5.2394629415e+01
 -3.4815583400e+01, -2.6338173474e+01, -1.6884403543e+00, 4.3688385874e+01
 -1.0411815742e+01, +5.0999173014e+00, -2.1959227032e+02, 2.1989811333e+02
 +1.0411815742e+01, -5.0999173014e+00, +8.5948330256e+00, 1.4432124524e+01
 -3.7402910914e+01, +1.1091047483e+01, +1.1395807530e+02, 1.2045095270e+02
 +3.7402910914e+01, -1.1091047483e+01, +2.8938914058e+01, 4.8574168299e+01
 +1.8120785259e+01, -4.4172672119e+01, -1.3994812754e+03, 1.4002954788e+03
 -1.8120785259e+01, +4.4172672119e+01, -2.0950785364e+03, 2.0956224998e+03
 -2.9711599619e+00, +1.5921232644e+01, +7.7505179887e+01, 7.9179330319e+01
 +2.9711599619e+00, -1.5921232644e+01, +2.6299188788e+03, 2.6299687493e+03
 +3.7944400820e+01, +8.4275755381e+00, -9.0369896185e+02, 9.0453447432e+02
 -3.7944400820e+01, -8.4275755381e+00, -3.0047300429e+02, 3.0297661278e+02
 +3.5649568985e+01, -1.2039681730e+01, +6.6218286154e+01, 7.6162373427e+01
 -3.5649568985e+01, +1.2039681730e+01, -1.5701704037e+00, 3.7660471851e+01
 +1.9476126326e+01, +3.0565413100e+01, -1.4853309076e+03, 1.4857730207e+03
 -1.9476126326e+01, -3.0565413100e+01, -3.1644362225e+02, 3.1851237030e+02
 -1.6883671366e+00, -2.8500665076e+01, +3.1998920959e+01, 4.2884372863e+01
 +1.6883671366e+00, +2.8500665076e+01, -4.1683551411e+01, 5.0523825584e+01
 +2.6634327299e+01, -2.6969817032e+01, -4.2903396240e+02, 4.3070511875e+02
 -2.6634327299e+01, +2.6969817032e+01, -1.5907206526e+03, 1.5911721947e+03
 +3.1860653288e+01, -8.6557073679e+00, +4.6376364014e+01, 5.6927933716e+01
 -3.1860653288e+01, +8.6557073679e+00, +3.0778161916e+02, 3.0954732690e+02
 +1.4980872993e+00, -2.0932992023e+01, -1.5282331638e+01, 2.5961203379e+01
 -1.4980872993e+00, +2.0932992023e+01, +8.3536380957e+01, 8.6132231853e+01
 -3.1665594968e+01, +7.1679783025e+00, +6.5208162890e+02, 6.5288937850e+02
 +3.1665594968e+01, -7.1679783025e+00, +1.1544359882e+02, 1.1992211775e+02
 -1.9107817045e+01, +9.2306041545e-01, -8.1400155489e+02, 8.1422631502e+02
 +1.9107817045e+01, -9.2306041545e-01, -3.6879925837e+01, 4.1546234998e+01
 +2.0458889397e+01, -2.9970221722e+01, +1.8721247589e+02, 1.9069685753e+02
 -2.0458889397e+01, +2.9970221722e+01, +3.6439251022e+01, 5.1425668304e+01
 +3.3607974518e+01, -7.9154282934e+00, +4.4881582108e+01, 5.6626022011e+01
 -3.3607974518e+01, +7.9154282934e+00, +6.1152730727e-02, 3.4527578773e+01
 +3.0734833000e+01, +3.1477720759e+01, -1.1338278220e+03, 1.1346810154e+03
 -3.0734833000e+01, -3.1477720759e+01, -5.9992881532e+02, 6.0153974126e+02
 +1.1367921547e+01, -9.0356376682e+00, -2.9701987345e+01, 3.3061767052e+01
 -1.1367921547e+01, +9.0356376682e+00, +6.5466368245e+01, 6.7057570486e+01
 -9.5245992039e-02, -2.1711979059e+01, +1.3076724424e+01, 2.5346002211e+01
 +9.5245992039e-02, +2.1711979059e+01, -9.4802847716e+01, 9.7257385537e+01
 +2.7783976283e+01, +1.0003516553e+01, -2.9030337698e+02, 2.9180142283e+02
 -2.7783976283e+01, -1.0003516553e+01, -3.5633984691e+01, 4.6279591036e+01
 +1.1672276520e+00, -2.4721710212e+01, -2.1543698594e+01, 3.2812441624e+01
 -1.1672276520e+00, +2.4721710212e+01, +6.3823226155e+01, 6.8453849951e+01
 +3.1810536419e+01, -1.2700155709e+01, +1.5858399644e+01, 3.7745105929e+01
 -3.1810536419e+01, +1.2700155709e+01, +1.3697955814e+02, 1.4119703797e+02
 -1.8284734052e+01, +3.1289803602e+01, +1.1902267912e+02, 1.2441776985e+02
 +1.8284734052e+01, -3.1289803602e+01, +5.0260469865e+02, 5.0390958159e+02
 -3.9695374253e+01, +8.7535346570e+00, +1.8363503351e+02, 1.8808022926e+02
 +3.9695374253e+01, -8.7535346570e+00, +5.0559497251e+02, 5.0722640244e+02
 -2.4942705082e+01, -3.8494213100e+01, +5.9308644028e+02, 5.9485751959e+02
 +2.4942705082e+01, +3.8494213100e+01, +6.7029143658e+02, 6.7185902757e+02
 -9.7256883224e+00, -2.1477213564e+01, -3.1728766311e+00, 2.3789217346e+01
 +9.7256883224e+00, +2.1477213564e+01, +1.3470842823e+02, 1.3675606148e+02
 +3.2155234309e+00, +2.2820398483e+01, -3.7913285804e+01, 4.4368090091e+01
 -3.2155234309e+00, -2.2820398483e+01, -5.4604994511e+02, 5.4653604889e+02
 -1.0850849704e+00, +2.0289017338e+01, -2.0543573927e+01, 2.8893945104e+01
 +1.0850849704e+00, -2.0289017338e+01, -3.9198426443e+02, 3.9251049055e+02
 +4.2213431306e+01, +1.1100328765e+01, +1.7168358709e+02, 1.7714526569e+02
 -4.2213431306e+01, -1.1100328765e+01, +3.0279683171e+02, 3.0592664542e+02
 +3.7338197411e+01, -2.6795311427e+01, -1.2976351445e+02, 1.3766153923e+02
 -3.7338197411e+01, +2.6795311427e+01, -1.1360751538e+02, 1.2255120257e+02
 -8.3050149205e+00, -1.9972523536e+01, -1.1923723677e+02, 1.2118330579e+02
 +8.3050149205e+00, +1.9972523536e+01, -1.9062718738e+03, 1.9063945898e+03
 +2.1887594462e+01, +1.0642191369e+01, +3.2246687995e+00, 2.4550387316e+01
 -2.1887594462e+01, -1.0642191369e+01, -9.3426687049e+01, 9.6544647088e+01
 +2.3315085238e+00, -4.2690031831e+01, -1.1352619910e+01, 4.4235243060e+01
 -2.3315085238e+00, +4.2690031831e+01, +2.2470336894e+01, 4.8298972969e+01
 +1.6243351877e+01, -1.3043693536e+01, +1.7572584560e+01, 2.7253993274e+01
 -1.6243351877e+01, +1.3043693536e+01, +4.5992166280e+02, 4.6039322360e+02
 +4.6826679632e+01, +3.8579709013e+00, +6.6113471304e+01, 8.1108649062e+01
 -4.6826679632e+01, -3.8579709013e+00, +4.0345631655e+01, 6.1930540595e+01
 -2.0109094043e+01, -4.1349933582e+01, -7.4790027884e+01, 8.7793740901e+01
 +2.0109094043e+01, +4.1349933582e+01, -4.4087994495e+01, 6.3701993133e+01
 +2.8351768865e+01, -3.1080643568e+01, +1.0206404668e+01, 4.3289720473e+01
 -2.8351768865e+01, +3.1080643568e+01, -2.1489767778e+01, 4.7240229905e+01
 -4.2660928437e+01, +2.3295964732e+01, +1.3831375000e+02, 1.4660610570e+02
 +4.2660928437e+01, -2.3295964732e+01, +3.1599015162e+02, 3.1970679178e+02
 -1.4934840965e+01, -3.2245508817e+01, +8.8109825092e+02, 8.8181457806e+02
 +1.4934840965e+01, +3.2245508817e+01, +1.9996070972e+02, 2.0309383975e+02
 -1.7445455527e+01, -3.0970276151e+01, +1.1549301620e+02, 1.2083930948e+02
 +1.7445455527e+01, +3.0970276151e+01, +5.6148453948e+02, 5.6260855842e+02
 -3.9087311265e+01, +1.4798033880e+01, +8.3041836421e+01, 9.2966371903e+01
 +3.9087311265e+01, -1.4798033880e+01, +3.4500911739e+01, 5.4195134648e+01
 -3.8024001937e+01, +2.1091855899e+01, -4.8776809863e+01, 6.5344229195e+01
 +3.8024001937e+01, -2.1091855899e+01, -9.2501539346e+01, 1.0221167198e+02
 -2.7189742624e+01, +3.6090058340e+01, +1.6637747425e+02, 1.7240428752e+02
 +2.7189742624e+01, -3.6090058340e+01, +1.6732527786e+02, 1.7331913635e+02
 -2.5052630990e+01, -7.9816980431e+00, -1.3804496321e+02, 1.4052670099e+02
 +2.5052630990e+01, +7.9816980431e+00, -1.4354909384e+03, 1.4357317214e+03
 +2.6912491477e+01, +3.5829618465e+01, +8.6512123122e+01, 9.7428903329e+01
 -2.6912491477e+01, -3.5829618465e+01, +1.2849044589e+02, 1.3608026470e+02
 -1.3905787745e+01, +3.5328357798e+01, +2.0049340727e+02, 2.0405653667e+02
 +1.3905787745e+01, -3.5328357798e+01, +6.9219092808e+02, 6.9323137892e+02
 +3.1937812324e+01, -2.0943741847e+01, -5.0657016953e+01, 6.3441292115e+01
 -3.1937812324e+01, +2.0943741847e+01, -1.2379919099e+02, 1.2955656628e+02
 -2.9628304565e+01, +1.8698564533e+01, +4.8662179541e+02, 4.8788138365e+02
 +2.9628304565e+01, -1.8698564533e+01, +1.0976059636e+02, 1.1521658414e+02
 +3.6251565305e+01, +9.0639845538e+00, +1.8461862571e+01, 4.1679397460e+01
